MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.05859	s	7/22/2025 3:44:03 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
0.25342405	1266.9852	15.603516	45860
0.24312735	1301.2332	15.703125	45860
0.2553761	1299.8875	15.802734	45860
0.26103109	1339.9799	15.902344	45860
0.2412796	1283.3154	16.001953	45860
0.24489686	1320.7388	16.101563	45860
0.24009496	1318.9773	16.201172	45860
0.25196373	1310.0579	16.300781	45860
0.25261566	1364.6558	16.400391	45860
0.24340302	1412.2827	16.5	45860
0.25837123	1332.3688	16.599609	45860
0.25003031	1288.1375	16.699219	45860
0.25047734	1280.6967	16.798828	45860
0.2517961	1318.8873	16.898438	45860
0.24646893	1335.1855	16.998047	45860
0.25968626	1271.0085	17.097656	45860
0.25146082	1437.7888	17.197266	45860
0.25947019	1397.2054	17.296875	45860
0.23997203	1358.4071	17.396484	45860
0.25475025	1273.2944	17.496094	45860
0.24803728	1340.3446	17.595703	45860
0.24741888	1207.7014	17.695313	45860
0.24615228	1270.5433	17.794922	45860
0.24838373	1303.9791	17.894531	45860
0.24987385	1229.3817	17.994141	45860
0.24328008	1268.186	18.09375	45860
0.24684146	1113.9177	18.193359	45860
0.24702027	1191.7618	18.292969	45860
0.25326759	1049.3956	18.392578	45860
0.23989379	1087.605	18.492188	45860
0.23739785	1005.8643	18.591797	45860
0.24565309	986.52527	18.691406	45860
0.24536252	974.57507	18.791016	45860
0.23680553	905.85651	18.890625	45860
0.22586808	887.02655	18.990234	45860
0.24216622	906.30072	19.089844	45860
0.21764636	829.9071	19.189453	45860
0.23369491	824.61206	19.289063	45860
0.2262257	784.92749	19.388672	45860
0.23174286	847.42719	19.488281	45860
0.22182614	795.51947	19.587891	45860
0.21416321	802.67059	19.6875	45860
0.20917878	798.47778	19.787109	45860
0.2137199	780.99872	19.886719	45860
0.21016225	792.6994	19.986328	45860
0.20436198	782.6449	20.085938	45860
0.20990893	833.04846	20.185547	45860
0.21345913	752.90863	20.285156	45860
0.19200519	765.60675	20.384766	45860
0.19980967	715.85736	20.484375	45860
0.19456819	704.74762	20.583984	45860
0.18526241	710.30621	20.683594	45860
0.18224865	742.49323	20.783203	45860
0.17727166	713.91138	20.882813	45860
0.17234311	697.2854	20.982422	45860
0.17956644	690.81366	21.082031	45860
0.17037243	713.164	21.181641	45860
0.17262995	673.0957	21.28125	45860
0.16545504	761.05908	21.380859	45860
0.15749782	684.69995	21.480469	45860
0.16785413	702.72479	21.580078	45860
0.14556572	666.9848	21.679688	45860
0.1443699	737.51904	21.779297	45860
0.14803559	680.74976	21.878906	45860
0.14105439	698.01184	21.978516	45860
0.13777986	704.51483	22.078125	45860
0.1337193	715.60217	22.177734	45860
0.12706965	659.9566	22.277344	45860
0.11333823	649.00421	22.376953	45860
0.11632964	681.45428	22.476563	45860
0.10871142	668.57178	22.576172	45860
0.10456145	663.09094	22.675781	45860
0.098839402	676.6701	22.775391	45860
0.095013529	637.92242	22.875	45860
0.098589808	649.90765	22.974609	45860
0.079214573	677.56934	23.074219	45860
0.082693994	672.26025	23.173828	45860
0.074084848	654.63037	23.273438	45860
0.062353909	638.92456	23.373047	45860
0.056494027	602.23138	23.472656	45860
0.055849552	621.83246	23.572266	45860
0.060278922	628.14258	23.671875	45860
0.058710575	557.42358	23.771484	45860
0.045619905	496.48248	23.871094	45860
0.046599656	475.50397	23.970703	45860
0.027604401	275.87637	24.070313	45860
0.028174371	251.14882	24.169922	45860
0.022992492	79.768707	24.269531	45860
0.028770417	1.0598451	24.369141	45860
0.016432256	-49.599911	24.46875	45860
0.0033155084	-240.61557	24.568359	45860
0.0031329691	-297.97198	24.667969	45860
0.0034309924	-402.79004	24.767578	45860
-0.0051446259	-635.17969	24.867188	45860
-0.0022575259	-604.09589	24.966797	45860
-0.015769154	-806.45599	25.066406	45860
-0.02508983	-757.55408	25.166016	45860
-0.032264739	-957.09412	25.265625	45860
-0.045932829	-916.07306	25.365234	45860
-0.049743801	-1244.0671	25.464844	45860
-0.048540533	-1224.0531	25.564453	45860
-0.035528094	-1390.8344	25.664063	45860
-0.045839697	-1431.9611	25.763672	45860
-0.06864965	-1455.0513	25.863281	45860
-0.066392124	-1444.1539	25.962891	45860
-0.060468912	-1530.4792	26.0625	45860
-0.067166984	-1605.7933	26.162109	45860
-0.07333979	-1562.1622	26.261719	45860
-0.073868781	-1608.4458	26.361328	45860
-0.077236444	-1752.3984	26.460938	45860
-0.091906637	-1745.8186	26.560547	45860
-0.10819361	-1814.5466	26.660156	45860
-0.11233985	-1795.2197	26.759766	45860
-0.10330975	-1918.6227	26.859375	45860
-0.11546537	-1909.4175	26.958984	45860
-0.1164861	-1960.3079	27.058594	45860
-0.10393187	-1941.8285	27.158203	45860
-0.12311712	-2065.6208	27.257813	45860
-0.13158843	-2073.0427	27.357422	45860
-0.11988729	-2038.2175	27.457031	45860
-0.13216957	-2205.0295	27.556641	45860
-0.14233962	-2215.1362	27.65625	45860
-0.14100224	-2270.144	27.755859	45860
-0.14705211	-2343.0088	27.855469	45860
-0.1524426	-2227.3899	27.955078	45860
-0.15368313	-2313.198	28.054688	45860
-0.16543269	-2316.301	28.154297	45860
-0.17325208	-2346.2805	28.253906	45860
-0.17003715	-2348.8435	28.353516	45860
-0.17381459	-2512.1443	28.453125	45860
-0.17502159	-2513.5962	28.552734	45860
-0.17566606	-2450.8027	28.652344	45860
-0.19323081	-2564.1226	28.751953	45860
-0.17782301	-2557.0286	28.851563	45860
-0.18822774	-2618.0247	28.951172	45860
-0.20233914	-2616.2756	29.050781	45860
-0.2005659	-2677.3154	29.150391	45860
-0.20499155	-2658.377	29.25	45860
-0.207901	-2827.6997	29.349609	45860
-0.20927936	-2701.7998	29.449219	45860
-0.21523982	-2718.1746	29.548828	45860
-0.20259246	-2784.5422	29.648438	45860
-0.22275373	-2812.6431	29.748047	45860
-0.21811947	-2723.1384	29.847656	45860
-0.22308528	-2772.939	29.947266	45860
-0.22934005	-2820.6467	30.046875	45860
-0.21972135	-2825.4243	30.146484	45860
-0.22137538	-2873.9661	30.246094	45860
-0.23190305	-2877.0532	30.345703	45860
-0.22705272	-2856.1602	30.445313	45860
-0.21619722	-2889.2788	30.544922	45860
-0.24671853	-3074.4119	30.644531	45860
-0.23977831	-2897.032	30.744141	45860
-0.24468079	-2971.7781	30.84375	45860
-0.24582446	-2937.1748	30.943359	45860
-0.23726001	-2964.3379	31.042969	45860
-0.24218485	-3036.6448	31.142578	45860
-0.24827197	-2997.1921	31.242188	45860
-0.24485588	-3094.6682	31.341797	45860
-0.23915619	-2937.3628	31.441406	45860
-0.25836378	-3123.5251	31.541016	45860
-0.25029108	-3037.1216	31.640625	45860
-0.24162605	-3033.5583	31.740234	45860
-0.25136769	-3039.8662	31.839844	45860
-0.25529414	-3064.3274	31.939453	45860
-0.25564432	-3028.5767	32.039063	45860
-0.24544075	-2916.0635	32.138672	45860
-0.25145337	-2971.3853	32.238281	45860
-0.26246905	-3057.0081	32.337891	45860
-0.25351718	-2954.9185	32.4375	45860
-0.25147572	-2984.4851	32.537109	45860
-0.24886057	-2969.3037	32.636719	45860
-0.25455281	-2955.4316	32.736328	45860
-0.23957714	-2951.5376	32.835938	45860
-0.25615469	-2915.0913	32.935547	45860
-0.23410469	-2993.0012	33.035156	45860
-0.25038049	-2824.2268	33.134766	45860
-0.24219602	-2862.4092	33.234375	45860
-0.23645163	-2881.5498	33.333984	45860
-0.23597479	-2862.8879	33.433594	45860
-0.24027377	-2678.1824	33.533203	45860
-0.23049489	-2726.8218	33.632813	45860
-0.25001913	-2691.7659	33.732422	45860
-0.25073811	-2530.0667	33.832031	45860
-0.23493916	-2631.2622	33.931641	45860
-0.25045499	-2653.4746	34.03125	45860
-0.22994727	-2372.583	34.130859	45860
-0.24328753	-2569.0957	34.230469	45860
-0.23325905	-2362.8831	34.330078	45860
-0.23131073	-2336.7952	34.429688	45860
-0.21624193	-2289.304	34.529297	45860
-0.22216886	-2226.1816	34.628906	45860
-0.22563711	-2171.9126	34.728516	45860
-0.21665543	-2125.1396	34.828125	45860
-0.2181232	-2078.3901	34.927734	45860
-0.22533536	-1839.1296	35.027344	45860
-0.21615252	-1856.7709	35.126953	45860
