MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.04199	s	7/22/2025 4:33:19 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
0.2389811	5002.377	15.387695	45860
0.25242195	5039.5269	15.487305	45860
0.24380162	4970.106	15.586914	45860
0.24283677	4949.1455	15.686523	45860
0.24863333	5044.0752	15.786133	45860
0.24278834	5035.3423	15.885742	45860
0.23571402	5134.5835	15.985352	45860
0.23827702	5082.79	16.084961	45860
0.24542585	5091.9575	16.18457	45860
0.25708228	5087.8184	16.28418	45860
0.24928153	5082.2134	16.383789	45860
0.24858117	5186.4106	16.483398	45860
0.23454428	5216.7109	16.583008	45860
0.25162473	5055.5283	16.682617	45860
0.25675446	5102.7925	16.782227	45860
0.24631619	5216.3862	16.881836	45860
0.23845583	5060.2988	16.981445	45860
0.25826693	5063.7085	17.081055	45860
0.25524944	5096.3687	17.180664	45860
0.24502352	5042.1431	17.280273	45860
0.24483353	5132.0923	17.379883	45860
0.25441125	5110.3848	17.479492	45860
0.25154278	5057.769	17.579102	45860
0.2451539	5090.7393	17.678711	45860
0.26030838	5015.9053	17.77832	45860
0.24430454	5032.1509	17.87793	45860
0.24567544	5057.7314	17.977539	45860
0.23624301	4935.0615	18.077148	45860
0.24893135	4911.9043	18.176758	45860
0.24594367	4795.4023	18.276367	45860
0.2444014	4911.6064	18.375977	45860
0.24897233	4866.4106	18.475586	45860
0.24193898	4606.9844	18.575195	45860
0.23211911	4658.8291	18.674805	45860
0.23723766	4651.9878	18.774414	45860
0.23347512	4481.4121	18.874023	45860
0.22925064	4561.1338	18.973633	45860
0.23736432	4285.8369	19.073242	45860
0.23497641	4278.8252	19.172852	45860
0.22606552	4196.9727	19.272461	45860
0.22453442	4059.1707	19.37207	45860
0.21746755	4021.5525	19.47168	45860
0.22769347	3996.8076	19.571289	45860
0.22007525	3805.1482	19.670898	45860
0.20508468	3712.0005	19.770508	45860
0.19720197	3607.0776	19.870117	45860
0.20906702	3553.6724	19.969727	45860
0.20962954	3402.4304	20.069336	45860
0.19572303	3323.4192	20.168945	45860
0.20556524	3193.0522	20.268555	45860
0.19946322	2994.6013	20.368164	45860
0.19379705	2971.2065	20.467773	45860
0.17976016	2793.2703	20.567383	45860
0.18886477	2675.0762	20.666992	45860
0.18424168	2513.4851	20.766602	45860
0.17885864	2553.8711	20.866211	45860
0.17678365	2374.7422	20.96582	45860
0.17285347	2031.3086	21.06543	45860
0.16884506	1979.2865	21.165039	45860
0.17543882	1878.6168	21.264648	45860
0.16852096	1676.7854	21.364258	45860
0.16089156	1596.9619	21.463867	45860
0.16205013	1432.9208	21.563477	45860
0.1500994	1200.181	21.663086	45860
0.13659522	1199.6678	21.762695	45860
0.14567375	1056.938	21.862305	45860
0.137344	886.11987	21.961914	45860
0.13250113	821.28589	22.061523	45860
0.13157725	605.93201	22.161133	45860
0.11553243	411.90021	22.260742	45860
0.11429563	443.34308	22.360352	45860
0.10723248	106.48602	22.459961	45860
0.11888891	144.03694	22.55957	45860
0.11148676	91.379509	22.65918	45860
0.10687113	32.410492	22.758789	45860
0.10028109	67.08503	22.858398	45860
0.091452152	3.1641684	22.958008	45860
0.093609095	7.324852	23.057617	45860
0.062216073	-25.721733	23.157227	45860
0.080455095	-6.9723463	23.256836	45860
0.074349344	-81.281647	23.356445	45860
0.061325729	-57.873318	23.456055	45860
0.064045191	-72.191002	23.555664	45860
0.053010881	-96.905518	23.655273	45860
0.051740557	-104.70255	23.754883	45860
0.038705766	-55.483078	23.854492	45860
0.041387975	-79.942863	23.954102	45860
0.033739954	-98.216347	24.053711	45860
0.046685338	-87.045135	24.15332	45860
0.024791807	-110.37104	24.25293	45860
0.031650066	-108.79058	24.352539	45860
0.01301989	-137.61967	24.452148	45860
0.0061430037	-114.52008	24.551758	45860
0.0017173588	-115.04628	24.651367	45860
-0.0027455389	-151.65237	24.750977	45860
0.0039115548	-170.25414	24.850586	45860
0.0036656857	-121.94365	24.950195	45860
-0.028669834	-157.27943	25.049805	45860
-0.027351081	-145.71426	25.149414	45860
-0.026863068	-150.97252	25.249023	45860
-0.029154122	-164.72861	25.348633	45860
-0.036947429	-190.87642	25.448242	45860
-0.047199428	-175.4826	25.547852	45860
-0.043086708	-137.31419	25.647461	45860
-0.055164099	-188.03403	25.74707	45860
-0.051215291	-177.6144	25.84668	45860
-0.065084547	-176.82182	25.946289	45860
-0.063814223	-127.15253	26.045898	45860
-0.074505806	-210.52965	26.145508	45860
-0.065088272	-201.30444	26.245117	45860
-0.070735812	-271.48706	26.344727	45860
-0.087764114	-331.95456	26.444336	45860
-0.080440193	-343.4317	26.543945	45860
-0.10709092	-522.63965	26.643555	45860
-0.093642622	-665.20135	26.743164	45860
-0.11226535	-710.75745	26.842773	45860
-0.11705235	-880.40485	26.942383	45860
-0.11463091	-837.72607	27.041992	45860
-0.11503696	-1087.2632	27.141602	45860
-0.11871755	-998.59949	27.241211	45860
-0.12793019	-1240.0216	27.34082	45860
-0.14383346	-1347.4297	27.44043	45860
-0.12423471	-1317.5812	27.540039	45860
-0.13590977	-1433.8391	27.639648	45860
-0.14763698	-1504.1208	27.739258	45860
-0.15055761	-1696.7412	27.838867	45860
-0.15516579	-1725.8488	27.938477	45860
-0.15198812	-1775.1604	28.038086	45860
-0.17248467	-1823.0817	28.137695	45860
-0.17030537	-1828.3212	28.237305	45860
-0.17902255	-2000.066	28.336914	45860
-0.17799065	-2061.7102	28.436523	45860
-0.18816069	-2130.9619	28.536133	45860
-0.17948449	-2213.7546	28.635742	45860
-0.17753989	-2229.9539	28.735352	45860
-0.17812103	-2296.6829	28.834961	45860
-0.19379705	-2328.9556	28.93457	45860
-0.18813834	-2399.5791	29.03418	45860
-0.19293651	-2480.301	29.133789	45860
-0.20034611	-2469.6365	29.233398	45860
-0.20674616	-2465.979	29.333008	45860
-0.20527467	-2547.8123	29.432617	45860
-0.21948665	-2598.2969	29.532227	45860
-0.20594895	-2549.8965	29.631836	45860
-0.20962209	-2707.9321	29.731445	45860
-0.22662804	-2711.5989	29.831055	45860
-0.22250414	-2734.4497	29.930664	45860
-0.22586435	-2760.4243	30.030273	45860
-0.22865459	-2711.7749	30.129883	45860
-0.222262	-2788.8091	30.229492	45860
-0.22578612	-2856.4482	30.329102	45860
-0.22913516	-2818.0908	30.428711	45860
-0.24193525	-2945.7939	30.52832	45860
