MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.04883	s	7/22/2025 2:43:54 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
0.24698675	7114.9131	15.294922	45860
0.23393705	6876.8325	15.394531	45860
0.24921075	7204.0396	15.494141	45860
0.23918226	7097.9858	15.59375	45860
0.24887547	7098.6729	15.693359	45860
0.25438145	7252.8989	15.792969	45860
0.25100261	7106.7793	15.892578	45860
0.24735183	7081.7593	15.992188	45860
0.24017319	7150.915	16.091797	45860
0.25353953	7242.9316	16.191406	45860
0.25784224	7253.3857	16.291016	45860
0.25836006	7213.522	16.390625	45860
0.2492629	7174.9897	16.490234	45860
0.24499372	7004.5537	16.589844	45860
0.24498999	7232.0117	16.689453	45860
0.24869293	7089.6953	16.789063	45860
0.2598092	7162.0254	16.888672	45860
0.24198741	7175.5293	16.988281	45860
0.25229529	7151.5972	17.087891	45860
0.23795292	7194.4766	17.1875	45860
0.27053803	7088.1445	17.287109	45860
0.24232641	7090.9707	17.386719	45860
0.25212765	7153.7378	17.486328	45860
0.24990365	7077.2217	17.585938	45860
0.24804845	7150.9941	17.685547	45860
0.26326627	7148.4136	17.785156	45860
0.25269017	6977.0586	17.884766	45860
0.24353713	6945.1704	17.984375	45860
0.24482235	7024.7969	18.083984	45860
0.24689734	6857.3936	18.183594	45860
0.24157017	6845.1006	18.283203	45860
0.24985895	6830.7417	18.382813	45860
0.24006143	6715.1377	18.482422	45860
0.23705885	6678.5225	18.582031	45860
0.23399666	6714.2588	18.681641	45860
0.23519248	6564.2642	18.78125	45860
0.23571774	6402.6182	18.880859	45860
0.2210252	6452.6201	18.980469	45860
0.2281554	6349.7227	19.080078	45860
0.23394078	6276.1602	19.179688	45860
0.21843612	6006.6514	19.279297	45860
0.22823736	6219.7163	19.378906	45860
0.24124607	6041.0435	19.478516	45860
0.21537393	5776.3325	19.578125	45860
0.22687018	5974.4473	19.677734	45860
0.21498278	5604.6772	19.777344	45860
0.21341443	5525.6411	19.876953	45860
0.20775199	5342.123	19.976563	45860
0.22229925	5429.0454	20.076172	45860
0.20506978	5259.1929	20.175781	45860
0.1854822	4892.5986	20.275391	45860
0.21053851	5134.1992	20.375	45860
0.19855797	4709.3447	20.474609	45860
0.19163638	4617.1372	20.574219	45860
0.19509345	4554.1973	20.673828	45860
